s VOUT
0 0
0,011295994589167939 1,1495807795071653
0,0113 1,1491622608380292
0,01130801082166412 1,1483259850448648
0,011324032464992364 1,1466546506171158
0,01135607575164885 1,143319274091043
0,0114 1,1387629677652487
0,011406408657331297 1,1380999048776628
0,011419225971993891 1,1367745508581426
0,01144486060131908 1,1341284622056993
0,011496129859969458 1,1288532681520356
0,0115 1,1284554860042981
0,011507740280061084 1,1276584812816883
0,011523220840183254 1,12603706041354
0,011554181960427592 1,1209174263701616
0,0116 0,8931050931883466
0,011606192224048868 0,7986913609666021
0,011618576672146603 0,5729185124253935
0,011643345568342072 0,03835300075501287
0,011692883360733014 -1,1527995006166687
0,0117 -1,3288676185516912
0,01170990755847819 -1,512802910260504
0,011729722675434566 -1,8822000198440298
0,011769352909347318 -2,620217018980653
0,0118 -3,1884243515776274
0,01180792604678255 -3,263369872393563
0,01182377814034765 -3,412854586513726
0,011855482327477853 -3,7092719717282323
0,0119 -4,119778827788313
0,011906340837426041 -4,121722299077567
0,011919022512278122 -4,125617283857615
0,011944385861982284 -4,133253495700586
0,011995112561390608 -4,148027124553514
0,012 -4,149415617388446
0,012009774877218785 -4,051349938730588
0,012029324631656353 -3,856369249033027
0,01206842414053149 -3,4721066848689093
0,0121 -3,1674328930170397
0,012107819901775027 -3,006862377313367
0,012123459705325081 -2,6878699864377613
0,012154739312425191 -2,060580753271974
0,0122 -1,1814760343687587
0,012206255921420023 -1,0164372096971213
0,012218767764260067 -0,6902187341002702
0,012243791449940155 -0,06164625646574834
0,012293838821300331 0,9894676782166478
0,0123 1,075056496929464
0,01231 1,1734880201113067
0,012329999999999999 1,2488969347288346
0,012369999999999999 1,2561655839263832
0,0124 1,2528587463619816
0,012407999999999999 1,2519500689877028
0,012424 1,2501317116412538
0,012455999999999998 1,2465007236376755
0,0125 1,241524709026133
0,0125064 1,2408027875764898
0,012519200000000001 1,2393597840343835
0,012544800000000002 1,2364788083839022
0,012596000000000001 1,2307369244421151
0,0126 1,230289465083637
0,012607999999999998 1,2293953594160127
0,012623999999999993 1,2276084475840647
0,012655999999999983 1,2240424097443814
0,0127 1,219156010341308
0,012706399999999998 1,2184470933622134
0,012719199999999995 1,2170300757138455
0,012744799999999987 1,2142008554603974
0,01279599999999997 1,208549460174405
0,0128 1,2081047755898295
0,01280800000000006 1,2072011060467505
0,01282400000000018 1,205222677314524
0,012856000000000421 1,1930742654083177
0,0129 0,8917656238549423
0,012906400000000049 0,7960116706575611
0,012919200000000144 0,5800814645105713
0,012944800000000336 0,09001185060385854
0,01299600000000072 -0,9824597673244457
0,013 -1,0693874548131972
0,013007999999998557 -1,1897689960820756
0,013023999999995673 -1,4312889014556076
0,013055999999989904 -1,9142927520667432
0,0131 -2,5756164013615246
0,013106399999998847 -2,614537760056244
0,01311919999999654 -2,6919986193977405
0,013144799999991925 -2,84577220347184
0,013195999999982694 -3,1489609491726007
0,0132 -3,172402380676982
0,013208000000034612 -3,1564284929135904
0,013224000000103837 -3,124652730059392
0,013256000000242286 -3,061674681827995
0,0133 -2,976410174970401
0,01330640000002769 -2,9147956448171817
0,013319200000083069 -2,792085109296018
0,013344800000193828 -2,5492219796076663
0,013396000000415346 -2,073974181922872
0,0134 -2,0374557631190457
0,013407999999169308 -1,8975618076118987
0,013423999997507924 -1,620121567996625
0,013455999994185156 -1,0767984501892882
0,0135 -0,3603754728344326
0,013506399999335447 -0,22481949644381774
0,01351919999800634 0,04032714780376171
0,013544799995348125 0,5380829872112404
0,013595999990031695 1,2203079695884547
0,0136 1,2409049877385823
0,013608000019936608 1,2669329420045887
0,013624000059809826 1,2875697751726023
0,013656000139556262 1,2905700444919017
0,0137 1,2857600188912248
0,013706400015949288 1,2850143158048761
0,013719200047847862 1,2835219219079443
0,01374480011164501 1,2805396425103384
0,013796000239239308 1,274593468971372
0,0138 1,2741300955700066
0,013807999521521383 1,2732041860376335
0,01382399856456415 1,2713537105623134
0,013855996650649682 1,2676608222463426
0,0139 1,2625999178354417
0,013906399617217105 1,2618657846394457
0,013919198851651318 1,2603983705408246
0,013944797320519745 1,2574686525537357
0,013995994258256598 1,251629523724916
0,014 1,2511737911611074
0,014008011483486805 1,2502630625438638
0,014024034450460415 1,248442298145772
0,014056080384407635 1,2447945089712424
0,0141 1,239225537506119
0,014106409186789444 1,2379000269454161
0,014119227560368331 1,233008623073202
0,014144864307526107 1,1795945313530338
0,014196137801841658 0,5343510854140314
0,0142 0,4646100962717952
0,014207724396316686 0,32727795144364763
0,014223173188950056 0,04101465259409998
0,014254070774216795 -0,5574055981436735
0,0143 -1,4743097811874155
0,014306179517053349 -1,5571465304069996
0,014318538551160045 -1,7230840542336912
0,014343256619373437 -2,0540872914535724
0,01439269275580022 -2,711472936272865
0,0144 -2,808101757176033
0,014409887227285357 -2,84394754691136
0,01442966168185607 -2,9155390222073154
0,014469210590997497 -3,0568575325117524
0,0145 -3,165262855558326
0,014507909781828286 -3,130095222996221
